"business_id","chn_date"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-09"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-09"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-09"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-12"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-12"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-14"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-14"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-22"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-24"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-24"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-24"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-24"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-25"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-25"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-25"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-25"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-11-30"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-02"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-03"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-03"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-03"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-03"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-04"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-04"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-04"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-05"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-05"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-05"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-05"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-05"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-06"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-06"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-06"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-07"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-08"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-09"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-10"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-11"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-12"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-12"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-12"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-13"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-14"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-15"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-16"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-17"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-18"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-19"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-20"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-21"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-22"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-23"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-24"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-26"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-27"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-28"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-29"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-30"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-30"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-30"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-31"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-31"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-31"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-31"
"ytynqOUb3hjKeJfRj5Tshw","2017-12-31"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-10"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-10"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-12"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-15"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-15"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-15"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-15"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-22"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-26"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-26"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-29"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-29"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-30"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-30"
"ytynqOUb3hjKeJfRj5Tshw","2018-01-31"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-06"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-07"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-08"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-09"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-10"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-10"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-10"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-11"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-11"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-11"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-11"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-11"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-12"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-13"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-14"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-15"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-16"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-16"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-16"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-16"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-17"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-18"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-18"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-19"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-20"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-21"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-22"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-22"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-22"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-23"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-23"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-23"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-24"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-25"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-26"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-26"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-26"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-27"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-02-28"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-01"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-02"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-03"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-04"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-05"
"ytynqOUb3hjKeJfRj5Tshw","2018-03-06"
